title,price,localisation,type d'immobilier,nb_pieces,nb_salle_de_bain,scraping_date,annonceur,link,description,site,date,superficie_m2,grappe,region,ville,commune,quartier,Avec_eau,Avec_electricite,Materiaux_en_dur,Toilettes_internes,cours_commune,quartier_chic,nb_pieces_classe,code_var 2014,wifi,jardin,meubler,climatisation,garage,balcon,sécuriser,étage,parking,douche,séjour,équiper,placard,salle,manger,bureau,piscine,gardien,électrogène,four,cinéma,ascenseur,double vitrage,terrasse,toilette,buanderie,chauffe,cuisine,bord_de_mer,forêt,parc,montagne,rivière,lac,zone_commerciale,pharmacie,restaurant,bar,ambassade,école,hôpital,commodités,externalités_naturelles,externalités_artificielles
location  appartement 3 pièces à angré,375000.0,"angré, abidjan, côte d'ivoire",appartement,3,2,2024-06-21 10:50:27,massa immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-a-angre-4794196,"appartements de 3 pièces  disponible à angre petro ivoire, socofrais. acces tres facile   -caractéristiques :  ascenseurs splits  interphone  sous sol pour parking chauffe eau  double vitrage  sécurité ...  loyer: 375,000 xof   visite sur rdv   massa immobilier",ci.coinafrique.com,2024-06-21,150.0,abidjan,abidjan,abidjan,,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces -  angré nouveau chu,575000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-21 10:50:36,xaviero immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-angre-nouveau-chu-4770457,location  04pièces  1er étage  angre nouveau chu  acces bitumé balcon  baie vitrée  grande cuisine  buanderie  splits installés  chambres autonomes placardées  chauffe eau installé  parking interne  sécurité h24 immeuble propre. toilette visiteur  loyer 575.000frs,ci.coinafrique.com,2024-06-21,1.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location  appartement au 2 plateau ena,1100000.0,"cocody, abidjan, côte d'ivoire",appartement,5,5,2024-06-21 10:50:53,seydou tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-au-2-plateau-ena-4795607,à louer super appartement spacieux et lumineux de 4 plus une dépendance situé à cocody 2 plateaux zone ena dans un secteur accessible calme sécurise bitumé avec: -grand séjour aéré lumineux avec salle à manger -3 grandes chambres autonomes lumineuses autonomes avec de belles salles de bains -belle grande cuisine moderne avec buanderie -de baies vitrées coulissantes avec balcon vitrés -splits et chauffe eau installés -toilette visiteurs -1 indépendante -cour avant et arrière avec terrasses -garage intérieur et extérieur -guerite pour l'agence de sécurité  #loyer:1.100.000,ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,marcory,zone 4,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
location  appartement haut standing à la riviera golf 4,2000000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-21 10:51:01,seydou tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-haut-standing-a-la-riviera-golf-4-4795603,"riviera golf  appartement de standing (4 pièces) disponible pour location au rez-de-chaussée d'une magnifique résidence sécurisée à cocody riviera golf beverly hills non loin du pont hkb et des commerces essentiels.  3 chambres autonomes, séjour/salle à manger,  cuisine moderne équipée,  toilettes visiteurs,  jardin privatif, de grands placards, climatisation intégrale, grand parking interne, piscine, salle de sport, ascenseur, sécurité h24...  loyer : 2.000.000 xof",ci.coinafrique.com,2024-06-21,210.0,abidjan,abidjan,abidjan,cocody,golf,1,1,1,1,0,1,4 pièces et plus,401000002,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement haut standing 4 pièces - riviera golf 4,3000000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-21 10:51:11,seydou tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-haut-standing-4-pieces-riviera-golf-4-4752912,"location  appartements  04 pièces riviera golf beverly  - 1 séjours / salle à manger - 03 chambres  autonomes - 1 cuisine  - 1 toilette visiteurs  le tout dans un immeuble comprenant : - une piscine  - un parking  interne - gardiennage 24h/24 conditions de location : 2 mois de caution, 2 mois de loyer, 1 mois d'honoraires d'agence loyer: 3.000.000",ci.coinafrique.com,2024-06-21,180.0,abidjan,abidjan,abidjan,cocody,golf,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location  appartement de haut standing  au vallon,1800000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-21 10:51:47,seydou tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-de-haut-standing-au-vallon-4778652,"#location  #vallon  #2plateauxvallon  à louer : appartement de 04 pièces - ii plateaux, vallon   appartement t4 avec des prestations hautes de gammes, de grandes pièces et lumineuses   - 01 grand séjour  - 03 chambres spacieuses avec dressing - 01 cuisine équipée - 01 toilette visiteur  - 01 buanderie   commodités :  - splits et chauffe-eau installés - ﻿jardin  - ﻿﻿piscine - ﻿﻿parking  - machine à linge + machine à sécher  nb: facture d'eau et gaz compris dans le loyer   loyer: 1,800,000 xof   visite sur rdv ferme",ci.coinafrique.com,2024-06-21,210.0,abidjan,abidjan,abidjan,cocody,vallon,1,1,1,1,0,1,4 pièces et plus,401000002,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location  appartement de haut standing à la riviera 3,1500000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-21 10:52:13,seydou tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-de-haut-standing-a-la-riviera-3-4778621,"#location d'un appartement de 4 pièces haut standing à cocody riviera 3 cap nord, dans une citée à 5mm du centre commercial cap nord .  #louer vide sans les meubles   #disponible en fin-mars  #visite possible sur rdv !  l'appartement est composé de :  - une piscine grand public - un ascenceur  - 03 chambres (autonomes et placardées) - 01 salon+salle à manger - 01 cuisine placardée et équipée  - des balcons - des baies vitrées - installation splits  - installation chauffe eau - une buanderie  - un wc visiteur  - un parking interne  - service sécurité h24...etc  nb: - acces facile rez de chaussée. disponible fin du mois.",ci.coinafrique.com,2024-06-21,150.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location penthouse 5 pièces - cocody angré nouveau chu,1700000.0,"angré, abidjan, côte d'ivoire",appartement,5,5,2024-06-21 10:52:31,xaviero immobilier,https://ci.coinafrique.com/annonce/appartements/location-penthouse-5-pieces-cocody-angre-nouveau-chu-4764197,"appartement-luxueux #penthouse de 05pieces 4e étage  #cocody angré chu  ✅️ascenseur,  ✅️2 salons ✅️3 grandes chambres autonomes, ✅️ des balcons, ✅️buanderie, ✅️splits et chauffe-eau installés, ✅️cuisine équipée, ✅️groupe électrogène, ✅️ parking interne, ✅️ réserve d'eau. accès facile  loyer: 1,7millions",ci.coinafrique.com,2024-06-21,300.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 2 pièces - cocody angré 8eme tranche,250000.0,"cocody, abidjan, côte d'ivoire",appartement,2,2,2024-06-21 10:52:41,xaviero immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-2-pieces-cocody-angre-8eme-tranche-4767925,location_flashhh #cocody_angré_8em_trche  #appart_2pieces_rdc  xaviero immobilier loue un appartement de type 2pieces doté de deux salles d'eau + un terrasse au rez de chaussée à abidjan cocody angré 8em tranche pharmacie arrum.  loyer: 250.000frs sans les meubles  300.000frs avec les meubles,ci.coinafrique.com,2024-06-21,1.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
louer appartement f4 à faya carrefour abatta,800000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-21 10:52:59,xaviero immobilier,https://ci.coinafrique.com/annonce/appartements/louer-appartement-f4-a-faya-carrefour-abatta-4793620,a louer  riviera faya carrefour abatta  appart luxueux f4   nous mettons en location  un appartement luxueux f4 au 3em étage à faya en face de la cité symphonia en bordure de voie. commodités  -piscine  -ascenseur  -2chambres autonomes placardées  -toilette visiteur -parking interne  -loyer 800mille,ci.coinafrique.com,2024-06-21,190.0,abidjan,abidjan,abidjan,cocody,abatta,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 3 pièces - riviera 4 m'badon,550000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-21 10:53:17,kamf immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera-4-mbadon-4744571,magnifique appartement de 3 pièces en location à la riviera 4 m'badon à proximité de l'université iupa.  caractéristiques   un parking extérieur  un salon   une cuisine moderne   un service de sécurité h24  loyer mensuel : *550 000 fcfa*,ci.coinafrique.com,2024-06-21,3.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
location appartement 3 pièces - plateau,1000000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-21 10:53:44,kamf immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-plateau-4744818,location appartement de 3 pièces  au plateau   appartement spacieux et éclairé de 3 pièces situé au plateau dans un immeuble propre et sécurisé  2 chambres  cuisine avec coin buanderie  parking loyer : 1 000 000/ mois,ci.coinafrique.com,2024-06-21,3.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement meublé 4 pièces - cocody danga,2500000.0,"cocody, abidjan, côte d'ivoire",appartement,4,3,2024-06-21 10:54:02,tra yohann,https://ci.coinafrique.com/annonce/appartements/location-appartement-meuble-4-pieces-cocody-danga-4744911,"somptueux appartement meublé  de 4 pièces à louer au 5ème étage d'une résidence haut standing sis à cocody danga ,     _3 chambres climatisées dont une non indépendante , toutes commodités comprises  _ toilette visiteur _une piscine commune _une cuisine moderne avec des équipements de marques et son balcon _une buanderie avec machine à laver _un séjour spacieux et luxueux avec balcon  donnant une vue sensationnelle _wifi abord _une télévision centrale smart,wifi , nexflix et chaînes câblées intégrés  _une femme de ménage _un chauffe eau   loyer:-2.500.000 toutes charges  nb pour toutes les visites prévenir un jour avant réf cliente ambassade",ci.coinafrique.com,2024-06-21,200.0,abidjan,abidjan,abidjan,cocody,danga,1,1,1,1,0,1,4 pièces et plus,401000002,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
location appartement 4 pièces - angré 7e tranche,600000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-21 10:54:29,sael immo,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-angre-7e-tranche-4780356,location   angré 7e tranche. appartement hd 4 pièces très grand et lumineux.  • au  5e étage avec ascenseur  • toilette visiteur disponible  • avec un grand parking intérieur  • un grand balcon  • accès bitumé   loyer 600 mille  conditions 05 mois   visite possible dès maintenant.,ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
location penthouse  04 pieces  à cocody angré,1000000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-21 10:54:38,xaviero immobilier,https://ci.coinafrique.com/annonce/appartements/location-penthouse-04-pieces-a-cocody-angre-4790016,#location  #cocody_angré  #penthouse_04pièces      des appartements neufs 03pieces et un penthouse luxueux 04pieces sont disponibles à cocody angré au cœur de la 8em tranche. - toilette visiteur  - 2&3 grandes chambres autonomes  -buanderie  -grand séjour  -des balcons -baies vitrées -des splits installés  -chauffe eau installé  -ascenseur  -gigantesque parking   -#loyer_3pieces  600.000frs  #penthouse:1million frcfa   -condition 2-2-1,ci.coinafrique.com,2024-06-21,300.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - angré nouveau chu,250000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-21 10:54:47,xaviero immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-angre-nouveau-chu-4782086,a louer  cocody angré route cité sir appartement 03pieces au rez-de-chaussée . toilette visiteur  2chambres autonomes  1grand salon buanderie  parking interne  terrasse avant  baie vitrée  loyer 250.000frcfa  condition 2-2-1,ci.coinafrique.com,2024-06-21,1.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - abidjan cocody angré,500000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-21 10:54:55,xaviero immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-abidjan-cocody-angre-4747962,"abidjan cocody angré chu   nouvelle construction des appartements de standing #3pièces sont disponibles pour location dans la zone du nouveau chu d'angré gestoci   * #ascenseur, * parking interne, * vidéosurveillance...  2 chambres autonomes, salon lumineux, aéré et spacieux, cuisine, toilette visiteurs, balcon/baie vitrée...  #loyer : 500.000 #visite 5000f",ci.coinafrique.com,2024-06-21,1.0,abidjan,abidjan,abidjan,marcory,zone 3,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - riviera4,550000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-21 10:55:34,seydou tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera4-4747723,location  m'badon non loin de iupa.    appartement de type f3 avec une plus grande classe et modernité.  ✅ un salon   ✅ une cuisine moderne ouverte  ✅ une grande chambre principale autonome avec balcon   ✅ une chambre enfant autonome   ✅ une salle d'eau visiteur   ✅ un parking   ✅ un service de sécurité h24  loyer mensuel : *550.000 fcfa*  evar,ci.coinafrique.com,2024-06-21,150.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - riviera bonoumin,400000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-21 10:55:42,seydou tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera-bonoumin-4789625,location  riviera bonoumin  sur l'axe attoban  accès très facile 100 m  non bitumé  3 pièces  2 chambres automnes  2 split dans les chambres  1 grand séjour lumineux aéré  1 grand cuisine  1 une table de travail  1 chauffe eau   1 wc visiteurs  2 balcons devant derrière  parking privé  terrasse commune  loyer mensuel 400.000 fcfa  non négociable  documents exigés attestation de travail ou registre de commerce rib quittance des 3 derniers payants de anciens bails  visite réservation possible   début du bail 1er juillet 2024 rasta,ci.coinafrique.com,2024-06-21,150.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
location appartement 3 pièces - riviera 4,600000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-21 10:56:08,seydou tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera-4-4779811,bel appartement 3 pièces à louer  cocody riviera 4 / ambassade de chine  très bel appartement 3 pièces disponibles pour la location  2 chambres autonomes  1 séjour lumineux  salle d'eau visiteur  grande cuisine  loyer mensuel 600 mille.,ci.coinafrique.com,2024-06-21,180.0,abidjan,abidjan,abidjan,cocody,ambassade,1,1,1,1,0,1,2 et 3 pièces,401000002,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
location appartement au 2 plateau aghien,300000.0,"cocody, abidjan, côte d'ivoire",appartement,2,2,2024-06-21 10:57:46,seydou tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-au-2-plateau-aghien-4787817,#sis: 2plateaux aghien.  #chic_appart securisé de 02pieces au 1er.  - 01 salon et une salle à manger. - 01 chambre autonome. - 01 cuisine moderne. - 01 chauffe eau. - 01 buanderie.  - 01 toilette visiteurs. - 01 parking.  #loyer: 300.000 fcfa.,ci.coinafrique.com,2024-06-21,100.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
